ticker,timestamp,trade_date,sentiment,conviction,status,is_real_judgment,reasoning,current_price,p_3m,chg_3m,p_15m,chg_15m,p_60m,chg_60m,p_3pm,chg_3pm,dir_3m,dir_15m,dir_60m,dir_3pm,score
SAREGAMA,2026-05-20T11:05:41,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,416.45,418.35,0.4562,415.15,-0.3122,409.15,-1.7529,403.5,-3.1096,0.0,-0.0,-0.0,-0.0,
SAREGAMA,2026-05-20T11:10:42,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,418.95,416.7,-0.5371,409.85,-2.1721,410.2,-2.0886,403.5,-3.6878,-0.0,-0.0,-0.0,-0.0,
SAREGAMA,2026-05-20T11:15:43,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,418.05,416.9,-0.2751,413.4,-1.1123,409.6,-2.0213,403.5,-3.4804,-0.0,-0.0,-0.0,-0.0,
SAREGAMA,2026-05-20T11:20:44,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,415.15,410.95,-1.0117,411.85,-0.7949,409.75,-1.3007,403.5,-2.8062,-0.0,-0.0,-0.0,-0.0,
SAREGAMA,2026-05-20T11:25:44,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,409.85,412.9,0.7442,411.35,0.366,408.0,-0.4514,403.5,-1.5493,0.0,0.0,-0.0,-0.0,
SAREGAMA,2026-05-20T11:30:45,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,413.4,412.0,-0.3387,410.85,-0.6168,408.05,-1.2941,403.5,-2.3948,-0.0,-0.0,-0.0,-0.0,
GPIL,2026-05-20T11:35:46,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,317.75,318.2,0.1416,316.3,-0.4563,310.6,-2.2502,307.45,-3.2415,0.0,-0.0,-0.0,-0.0,
GPIL,2026-05-20T11:40:46,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,319.2,316.2,-0.9398,314.8,-1.3784,308.9,-3.2268,307.45,-3.6811,-0.0,-0.0,-0.0,-0.0,
TITAGARH,2026-05-20T11:45:48,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,746.1,748.0,0.2547,747.4,0.1742,748.6,0.3351,746.4,0.0402,0.0,0.0,0.0,0.0,
TITAGARH,2026-05-20T11:50:49,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,749.85,747.3,-0.3401,746.55,-0.4401,748.35,-0.2,746.4,-0.4601,-0.0,-0.0,-0.0,-0.0,
CHOICEIN,2026-05-20T12:05:51,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,664.45,665.45,0.1505,666.45,0.301,665.1,0.0978,667.2,0.4139,0.0,0.0,0.0,0.0,
CHOICEIN,2026-05-20T12:10:51,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,665.5,665.15,-0.0526,665.5,0.0,664.3,-0.1803,667.2,0.2554,-0.0,0.0,-0.0,0.0,
PPLPHARMA,2026-05-20T12:15:53,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,175.54,175.11,-0.245,175.09,-0.2564,175.61,0.0399,175.2,-0.1937,-0.0,-0.0,0.0,-0.0,
PPLPHARMA,2026-05-20T12:20:54,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,175.1,175.0,-0.0571,175.75,0.3712,175.72,0.3541,175.2,0.0571,-0.0,0.0,0.0,0.0,
TARIL,2026-05-20T12:25:56,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,302.8,305.55,0.9082,308.0,1.7173,306.95,1.3705,304.5,0.5614,0.0,0.0,0.0,0.0,
TARIL,2026-05-20T12:30:57,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,304.95,306.3,0.4427,307.85,0.951,306.2,0.4099,304.5,-0.1476,0.0,0.0,0.0,-0.0,
TARIL,2026-05-20T12:35:58,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.35,308.3,0.6365,307.3,0.3101,306.3,-0.0163,304.5,-0.6039,0.0,0.0,-0.0,-0.0,
TARIL,2026-05-20T12:40:59,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,308.0,307.1,-0.2922,306.85,-0.3734,306.6,-0.4545,304.5,-1.1364,-0.0,-0.0,-0.0,-0.0,
TARIL,2026-05-20T12:46:00,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,308.2,307.1,-0.3569,306.7,-0.4867,306.95,-0.4056,304.5,-1.2005,-0.0,-0.0,-0.0,-0.0,
TARIL,2026-05-20T12:51:00,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.65,306.9,0.0815,306.6,-0.0163,307.2,0.1794,304.5,-0.7011,0.0,-0.0,0.0,-0.0,
TARIL,2026-05-20T12:56:01,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,307.25,307.0,-0.0814,307.55,0.0976,307.4,0.0488,304.5,-0.895,-0.0,0.0,0.0,-0.0,
TARIL,2026-05-20T13:01:02,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.7,306.65,-0.0163,307.15,0.1467,307.9,0.3913,304.5,-0.7173,-0.0,0.0,0.0,-0.0,
TARIL,2026-05-20T13:06:02,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.6,307.3,0.2283,307.7,0.3588,308.0,0.4566,304.5,-0.6849,0.0,0.0,0.0,-0.0,
TARIL,2026-05-20T13:11:03,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,307.55,307.15,-0.1301,306.9,-0.2113,307.95,0.1301,304.5,-0.9917,-0.0,-0.0,0.0,-0.0,
TARIL,2026-05-20T13:16:04,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,307.15,307.8,0.2116,306.5,-0.2116,308.35,0.3907,304.5,-0.8628,0.0,-0.0,0.0,-0.0,
TARIL,2026-05-20T13:21:05,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,307.7,306.7,-0.325,306.7,-0.325,306.95,-0.2437,304.5,-1.04,-0.0,-0.0,-0.0,-0.0,
TARIL,2026-05-20T13:26:06,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.9,305.95,-0.3095,306.8,-0.0326,307.5,0.1955,304.5,-0.782,-0.0,-0.0,0.0,-0.0,
TARIL,2026-05-20T13:31:07,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.5,306.65,0.0489,306.95,0.1468,307.2,0.2284,304.5,-0.6525,0.0,0.0,0.0,-0.0,
TARIL,2026-05-20T13:36:08,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.7,306.7,0.0,307.2,0.163,306.9,0.0652,304.5,-0.7173,0.0,0.0,0.0,-0.0,
TARIL,2026-05-20T13:41:08,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.8,306.95,0.0489,307.4,0.1956,306.2,-0.1956,304.5,-0.7497,0.0,0.0,-0.0,-0.0,
TARIL,2026-05-20T13:46:09,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,306.95,307.0,0.0163,307.9,0.3095,304.9,-0.6679,304.5,-0.7982,0.0,0.0,-0.0,-0.0,
TARIL,2026-05-20T13:51:10,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,307.2,307.4,0.0651,308.0,0.2604,305.2,-0.651,304.5,-0.8789,0.0,0.0,-0.0,-0.0,
TARIL,2026-05-20T13:56:11,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,307.4,308.2,0.2602,307.95,0.1789,305.25,-0.6994,304.5,-0.9434,0.0,0.0,-0.0,-0.0,
TARIL,2026-05-20T14:01:12,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,307.9,307.6,-0.0974,308.35,0.1462,303.95,-1.2829,304.5,-1.1043,-0.0,0.0,-0.0,-0.0,
TARIL,2026-05-20T14:06:13,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,308.0,308.0,0.0,306.95,-0.3409,304.7,-1.0714,304.5,-1.1364,0.0,-0.0,-0.0,-0.0,
CRAFTSMAN,2026-05-20T14:11:15,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,8573.5,8560.0,-0.1575,8584.0,0.1225,8578.5,0.0583,8567.5,-0.07,-0.0,0.0,0.0,-0.0,
CRAFTSMAN,2026-05-20T14:16:16,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,8550.5,8581.0,0.3567,8589.5,0.4561,8591.5,0.4795,8567.5,0.1988,0.0,0.0,0.0,0.0,
IRB,2026-05-20T14:21:17,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.35,21.24,-0.5152,21.23,-0.5621,21.22,-0.6089,21.11,-1.1241,-0.0,-0.0,-0.0,-0.0,
IRB,2026-05-20T14:26:18,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.27,21.2,-0.3291,21.16,-0.5172,21.1,-0.7992,21.11,-0.7522,-0.0,-0.0,-0.0,-0.0,
IRB,2026-05-20T14:31:19,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.2,21.25,0.2358,21.24,0.1887,,,21.11,-0.4245,0.0,0.0,,-0.0,
IRB,2026-05-20T14:36:20,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.23,21.18,-0.2355,21.2,-0.1413,,,21.11,-0.5652,-0.0,-0.0,,-0.0,
IRB,2026-05-20T14:41:21,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.16,21.15,-0.0473,21.13,-0.1418,,,21.11,-0.2363,-0.0,-0.0,,-0.0,
IRB,2026-05-20T14:46:22,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.24,21.2,-0.1883,21.15,-0.4237,,,21.11,-0.6121,-0.0,-0.0,,-0.0,
IRB,2026-05-20T14:51:23,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.2,21.08,-0.566,21.14,-0.283,,,21.11,-0.4245,-0.0,-0.0,,-0.0,
IRB,2026-05-20T14:56:24,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.13,21.14,0.0473,21.17,0.1893,,,21.11,-0.0947,0.0,0.0,,-0.0,
IRB,2026-05-20T15:01:24,2026-05-20,NEUTRAL,NEUTRAL,FALLBACK,False,,21.15,21.17,0.0946,21.05,-0.4728,,,21.11,-0.1891,0.0,-0.0,,-0.0,
ANGELONE,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,336.65,337.55,0.2673,338.05,0.4159,340.6,1.1733,340.2,1.0545,0.0,0.0,0.0,0.0,
ELECON,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,498.9,502.2,0.6615,505.25,1.2728,509.5,2.1247,497.25,-0.3307,0.0,0.0,0.0,-0.0,
HEG,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,608.0,610.25,0.3701,611.0,0.4934,607.9,-0.0164,594.85,-2.1628,0.0,0.0,-0.0,-0.0,
IGIL,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,369.6,368.2,-0.3788,377.25,2.0698,370.75,0.3111,375.5,1.5963,-0.0,0.0,0.0,0.0,
JUBLINGREA,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,759.3,758.5,-0.1054,762.5,0.4214,761.8,0.3293,748.95,-1.3631,-0.0,0.0,0.0,-0.0,
MEESHO,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,199.28,199.01,-0.1355,198.47,-0.4065,198.16,-0.562,193.85,-2.7248,-0.0,-0.0,-0.0,-0.0,
NETWEB,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,3979.4,3972.1,-0.1834,3973.5,-0.1483,3930.2,-1.2364,3792.5,-4.6967,-0.0,-0.0,-0.0,-0.0,
SAMMAANCAP,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,151.22,152.28,0.701,153.47,1.4879,154.98,2.4864,153.39,1.435,0.0,0.0,0.0,0.0,
TRITURBINE,2026-05-21T09:35:29,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,695.35,697.0,0.2373,696.6,0.1798,691.55,-0.5465,704.1,1.2584,0.0,0.0,-0.0,0.0,
GRAPHITE,2026-05-21T09:35:30,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,762.95,765.9,0.3867,761.6,-0.1769,758.55,-0.5767,745.3,-2.3134,0.0,-0.0,-0.0,-0.0,
GRAPHITE,2026-05-21T09:40:30,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,765.0,766.6,0.2092,759.25,-0.7516,755.05,-1.3007,745.3,-2.5752,0.0,-0.0,-0.0,-0.0,
IGIL,2026-05-21T09:40:30,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,368.3,369.15,0.2308,375.75,2.0228,370.8,0.6788,375.5,1.9549,0.0,0.0,0.0,0.0,
TRITURBINE,2026-05-21T09:40:30,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,696.1,705.85,1.4007,696.55,0.0646,693.3,-0.4022,704.1,1.1493,0.0,0.0,-0.0,0.0,
ANGELONE,2026-05-21T09:40:31,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,337.4,336.85,-0.163,337.5,0.0296,340.35,0.8743,340.2,0.8299,-0.0,0.0,0.0,0.0,
ELECON,2026-05-21T09:40:31,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,503.9,505.35,0.2878,507.45,0.7045,510.85,1.3792,497.25,-1.3197,0.0,0.0,0.0,-0.0,
HEG,2026-05-21T09:40:31,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,609.65,610.4,0.123,610.0,0.0574,605.4,-0.6971,594.85,-2.4276,0.0,0.0,-0.0,-0.0,
JUBLINGREA,2026-05-21T09:40:31,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,758.15,759.75,0.211,754.55,-0.4748,758.0,-0.0198,748.95,-1.2135,0.0,-0.0,-0.0,-0.0,
MEESHO,2026-05-21T09:40:31,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,199.32,199.42,0.0502,197.91,-0.7074,198.06,-0.6321,193.85,-2.7443,0.0,-0.0,-0.0,-0.0,
NETWEB,2026-05-21T09:40:31,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,3984.1,3974.7,-0.2359,3978.0,-0.1531,3893.0,-2.2866,3792.5,-4.8091,-0.0,-0.0,-0.0,-0.0,
SAMMAANCAP,2026-05-21T09:40:31,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,153.16,151.98,-0.7704,154.79,1.0642,154.35,0.777,153.39,0.1502,-0.0,0.0,0.0,0.0,
ANGELONE,2026-05-21T09:45:32,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,337.3,338.4,0.3261,338.3,0.2965,341.1,1.1266,340.2,0.8598,0.0,0.0,0.0,0.0,
ELECON,2026-05-21T09:45:32,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,505.1,505.0,-0.0198,509.5,0.8711,515.2,1.9996,497.25,-1.5541,-0.0,0.0,0.0,-0.0,
JUBLINGREA,2026-05-21T09:45:32,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,758.0,762.2,0.5541,756.6,-0.1847,757.75,-0.033,748.95,-1.1939,0.0,-0.0,-0.0,-0.0,
TRITURBINE,2026-05-21T09:45:32,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,702.3,698.65,-0.5197,695.1,-1.0252,694.0,-1.1818,704.1,0.2563,-0.0,-0.0,-0.0,0.0,
DATAPATTNS,2026-05-21T09:45:33,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,3982.9,3972.0,-0.2737,3952.0,-0.7758,3917.9,-1.632,3920.2,-1.5742,-0.0,-0.0,-0.0,-0.0,
FSL,2026-05-21T09:45:33,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,254.2,254.0,-0.0787,253.27,-0.3659,253.79,-0.1613,253.15,-0.4131,-0.0,-0.0,-0.0,-0.0,
ACUTAAS,2026-05-21T09:45:34,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2952.0,2947.6,-0.1491,2962.4,0.3523,2982.1,1.0196,3013.1,2.0698,-0.0,0.0,0.0,0.0,
NIVABUPA,2026-05-21T09:45:34,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,83.14,83.39,0.3007,83.77,0.7578,84.49,1.6238,83.04,-0.1203,0.0,0.0,0.0,-0.0,
NSLNISP,2026-05-21T09:45:34,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,45.17,45.14,-0.0664,44.91,-0.5756,44.3,-1.9261,44.49,-1.5054,-0.0,-0.0,-0.0,-0.0,
SIGNATURE,2026-05-21T09:45:34,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,832.3,832.4,0.012,832.3,0.0,830.3,-0.2403,828.45,-0.4626,0.0,0.0,-0.0,-0.0,
ACUTAAS,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,2944.3,2945.7,0.0475,2968.2,0.8117,2979.4,1.1921,3013.1,2.3367,0.0,0.0,0.0,0.0,
ANGELONE,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,338.05,337.8,-0.074,339.2,0.3402,341.7,1.0797,340.2,0.636,-0.0,0.0,0.0,0.0,
DATAPATTNS,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,3948.4,3942.3,-0.1545,3949.0,0.0152,3924.2,-0.6129,3920.2,-0.7142,-0.0,0.0,-0.0,-0.0,
ELECON,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,505.25,506.3,0.2078,509.6,0.861,514.6,1.8506,497.25,-1.5834,0.0,0.0,0.0,-0.0,
FSL,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,253.89,253.76,-0.0512,253.41,-0.1891,253.7,-0.0748,253.15,-0.2915,-0.0,-0.0,-0.0,-0.0,
JUBLINGREA,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,762.5,758.05,-0.5836,759.4,-0.4066,756.5,-0.7869,748.95,-1.777,-0.0,-0.0,-0.0,-0.0,
NIVABUPA,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,83.44,83.49,0.0599,83.97,0.6352,84.19,0.8988,83.04,-0.4794,0.0,0.0,0.0,-0.0,
NSLNISP,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,45.1,45.09,-0.0222,44.91,-0.4213,44.67,-0.9534,44.49,-1.3525,-0.0,-0.0,-0.0,-0.0,
TRITURBINE,2026-05-21T09:50:35,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,696.6,695.5,-0.1579,701.0,0.6316,694.1,-0.3589,704.1,1.0767,-0.0,0.0,-0.0,0.0,
SIGNATURE,2026-05-21T09:50:36,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,830.5,832.3,0.2167,832.3,0.2167,830.0,-0.0602,828.45,-0.2468,0.0,0.0,-0.0,-0.0,
TRITURBINE,2026-05-21T09:55:36,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,696.55,697.15,0.0861,696.2,-0.0502,694.0,-0.3661,704.1,1.0839,0.0,-0.0,-0.0,0.0,
AEGISLOG,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,721.95,721.7,-0.0346,721.4,-0.0762,724.55,0.3601,729.1,0.9904,-0.0,-0.0,0.0,0.0,
BELRISE,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,214.51,214.88,0.1725,214.29,-0.1026,213.42,-0.5081,212.78,-0.8065,0.0,-0.0,-0.0,-0.0,
CREDITACC,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1320.4,1318.0,-0.1818,1312.8,-0.5756,1299.0,-1.6207,1294.1,-1.9918,-0.0,-0.0,-0.0,-0.0,
DEEPAKFERT,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1348.1,1349.1,0.0742,1348.2,0.0074,1348.4,0.0223,1380.2,2.3811,0.0,0.0,0.0,0.0,
GESHIP,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1726.1,1742.0,0.9212,1713.0,-0.7589,1686.4,-2.3,1724.1,-0.1159,0.0,-0.0,-0.0,-0.0,
HFCL,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,144.63,145.18,0.3803,143.99,-0.4425,144.61,-0.0138,142.97,-1.1478,0.0,-0.0,-0.0,-0.0,
KPIL,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1239.5,1239.2,-0.0242,1239.2,-0.0242,1240.0,0.0403,1281.5,3.3885,-0.0,-0.0,0.0,0.0,
TBOTEK,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1208.5,1204.7,-0.3144,1203.7,-0.3972,1203.2,-0.4386,1201.0,-0.6206,-0.0,-0.0,-0.0,-0.0,
TEJASNET,2026-05-21T09:55:38,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,474.65,474.55,-0.0211,474.7,0.0105,474.9,0.0527,466.5,-1.7171,-0.0,0.0,0.0,-0.0,
AEGISLOG,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,721.65,721.05,-0.0831,725.95,0.5959,724.3,0.3672,729.1,1.0324,-0.0,0.0,0.0,0.0,
BELRISE,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,214.52,214.1,-0.1958,214.34,-0.0839,213.19,-0.62,212.78,-0.8111,-0.0,-0.0,-0.0,-0.0,
DEEPAKFERT,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1350.5,1350.8,0.0222,1348.1,-0.1777,1350.0,-0.037,1380.2,2.1992,0.0,-0.0,-0.0,0.0,
GESHIP,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1728.4,1717.3,-0.6422,1714.6,-0.7984,1683.4,-2.6036,1724.1,-0.2488,-0.0,-0.0,-0.0,-0.0,
KPIL,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1239.9,1240.0,0.0081,1240.0,0.0081,1242.8,0.2339,1281.5,3.3551,0.0,0.0,0.0,0.0,
TBOTEK,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1202.8,1203.7,0.0748,1203.2,0.0333,1202.8,0.0,1201.0,-0.1497,0.0,0.0,0.0,-0.0,
TEJASNET,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,474.0,476.95,0.6224,474.7,0.1477,473.75,-0.0527,466.5,-1.5823,0.0,0.0,-0.0,-0.0,
TRITURBINE,2026-05-21T10:00:39,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,695.1,702.0,0.9927,698.0,0.4172,694.0,-0.1583,704.1,1.2948,0.0,0.0,-0.0,0.0,
CREDITACC,2026-05-21T10:00:40,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1313.2,1315.2,0.1523,1306.6,-0.5026,1297.7,-1.1803,1294.1,-1.4545,0.0,-0.0,-0.0,-0.0,
HFCL,2026-05-21T10:00:40,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,144.89,144.1,-0.5452,144.1,-0.5452,144.25,-0.4417,142.97,-1.3251,-0.0,-0.0,-0.0,-0.0,
CREDITACC,2026-05-21T10:05:41,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1316.5,1315.9,-0.0456,1309.2,-0.5545,1297.0,-1.4812,1294.1,-1.7015,-0.0,-0.0,-0.0,-0.0,
ELECON,2026-05-21T10:05:41,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,509.6,511.25,0.3238,509.6,0.0,513.5,0.7653,497.25,-2.4235,0.0,0.0,0.0,-0.0,
GESHIP,2026-05-21T10:05:41,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1720.1,1714.8,-0.3081,1713.3,-0.3953,1682.2,-2.2034,1724.1,0.2325,-0.0,-0.0,-0.0,0.0,
TBOTEK,2026-05-21T10:05:41,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1202.8,1202.8,0.0,1205.5,0.2245,1203.4,0.0499,1201.0,-0.1497,0.0,0.0,0.0,-0.0,
RPOWER,2026-05-21T10:05:42,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,27.83,27.72,-0.3953,27.72,-0.3953,27.8,-0.1078,27.48,-1.2576,-0.0,-0.0,-0.0,-0.0,
ZENSARTECH,2026-05-21T10:05:42,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,498.5,498.15,-0.0702,494.2,-0.8626,495.05,-0.6921,489.7,-1.7653,-0.0,-0.0,-0.0,-0.0,
ABFRL,2026-05-21T10:05:43,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,64.01,64.2,0.2968,64.02,0.0156,63.79,-0.3437,66.05,3.187,0.0,0.0,-0.0,0.0,
J&KBANK,2026-05-21T10:05:43,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,138.83,138.5,-0.2377,138.0,-0.5979,139.1,0.1945,140.01,0.85,-0.0,-0.0,0.0,0.0,
TTML,2026-05-21T10:05:43,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,42.85,42.68,-0.3967,42.68,-0.3967,42.56,-0.6768,42.35,-1.1669,-0.0,-0.0,-0.0,-0.0,
WHIRLPOOL,2026-05-21T10:05:43,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,871.6,871.95,0.0402,869.95,-0.1893,886.0,1.6521,879.7,0.9293,0.0,-0.0,0.0,0.0,
GESHIP,2026-05-21T10:10:43,2026-05-21,NEUTRAL,NEUTRAL,FALLBACK,False,parsing_failed,1713.0,1714.9,0.1109,1714.9,0.1109,1693.6,-1.1325,1724.1,0.648,0.0,0.0,-0.0,0.0,
